date,state,district,pincode,age_0_5,age_5_17,age_18_greater
31-12-2025,Uttar Pradesh,Lucknow,226022,3,11,0
31-12-2025,Uttar Pradesh,Lucknow,226028,5,15,0
31-12-2025,Uttar Pradesh,Lucknow,226030,1,0,0
31-12-2025,Uttar Pradesh,Lucknow,226201,0,3,0
31-12-2025,Uttar Pradesh,Lucknow,226401,2,3,0
31-12-2025,Uttar Pradesh,Lucknow,227107,13,19,0
31-12-2025,Uttar Pradesh,Lucknow,227111,7,8,0
31-12-2025,Uttar Pradesh,Lucknow,227205,3,12,0
31-12-2025,Uttar Pradesh,Maharajganj,273163,5,28,1
31-12-2025,Uttar Pradesh,Mahoba,210421,7,1,0
31-12-2025,Uttar Pradesh,Mahoba,210424,12,8,0
31-12-2025,Uttar Pradesh,Mahoba,210425,1,2,0
31-12-2025,Uttar Pradesh,Mainpuri,205261,1,18,0
31-12-2025,Uttar Pradesh,Mainpuri,206301,4,28,0
31-12-2025,Uttar Pradesh,Mathura,281001,12,22,2
31-12-2025,Uttar Pradesh,Mathura,281201,10,20,0
31-12-2025,Uttar Pradesh,Mathura,281203,12,10,0
31-12-2025,Uttar Pradesh,Mathura,281206,2,8,0
31-12-2025,Uttar Pradesh,Mathura,281303,0,1,0
31-12-2025,Uttar Pradesh,Mathura,281308,1,6,0
31-12-2025,Uttar Pradesh,Mathura,281403,29,16,0
31-12-2025,Uttar Pradesh,Mau,221706,0,10,0
31-12-2025,Uttar Pradesh,Mau,275304,1,11,0
31-12-2025,Uttar Pradesh,Mau,275305,1,8,1
31-12-2025,Uttar Pradesh,Meerut,245206,17,15,0
31-12-2025,Uttar Pradesh,Meerut,250004,9,18,0
31-12-2025,Uttar Pradesh,Meerut,250341,3,8,0
31-12-2025,Uttar Pradesh,Meerut,250401,13,24,1
31-12-2025,Uttar Pradesh,Meerut,250406,8,15,1
31-12-2025,Uttar Pradesh,Meerut,250502,7,4,1
31-12-2025,Uttar Pradesh,Mirzapur,231216,0,1,0
31-12-2025,Uttar Pradesh,Mirzapur,231302,2,10,0
31-12-2025,Uttar Pradesh,Mirzapur,231303,3,7,0
31-12-2025,Uttar Pradesh,Mirzapur,231306,3,0,0
31-12-2025,Uttar Pradesh,Mirzapur,231309,5,5,0
31-12-2025,Uttar Pradesh,Mirzapur,231314,0,1,0
31-12-2025,Uttar Pradesh,Moradabad,202415,3,2,0
31-12-2025,Uttar Pradesh,Moradabad,244413,1,0,0
31-12-2025,Uttar Pradesh,Muzaffarnagar,247772,3,1,1
31-12-2025,Uttar Pradesh,Muzaffarnagar,247775,9,1,1
31-12-2025,Uttar Pradesh,Muzaffarnagar,251001,20,19,0
31-12-2025,Uttar Pradesh,Muzaffarnagar,251202,3,4,0
31-12-2025,Uttar Pradesh,Muzaffarnagar,251316,3,3,0
31-12-2025,Uttar Pradesh,Pratapgarh,230124,4,12,0
31-12-2025,Uttar Pradesh,Pratapgarh,230125,3,3,0
31-12-2025,Uttar Pradesh,Pratapgarh,230131,1,5,0
31-12-2025,Uttar Pradesh,Pratapgarh,230141,7,6,0
31-12-2025,Uttar Pradesh,Pratapgarh,230301,4,9,0
31-12-2025,Uttar Pradesh,Pratapgarh,230501,0,6,0
31-12-2025,Uttar Pradesh,Prayagraj,211006,0,1,0
31-12-2025,Uttar Pradesh,Prayagraj,211008,2,2,0
31-12-2025,Uttar Pradesh,Prayagraj,212202,0,1,0
31-12-2025,Uttar Pradesh,Prayagraj,212402,1,0,0
31-12-2025,Uttar Pradesh,Prayagraj,212502,2,1,0
31-12-2025,Uttar Pradesh,Prayagraj,212503,0,1,1
31-12-2025,Uttar Pradesh,Prayagraj,229412,2,1,0
31-12-2025,Uttar Pradesh,Rae Bareli,229001,23,38,0
31-12-2025,Uttar Pradesh,Rae Bareli,229125,9,11,0
31-12-2025,Uttar Pradesh,Rae Bareli,229129,1,2,0
31-12-2025,Uttar Pradesh,Rae Bareli,229204,6,3,0
31-12-2025,Uttar Pradesh,Rae Bareli,229206,7,11,0
31-12-2025,Uttar Pradesh,Rae Bareli,229209,1,5,0
31-12-2025,Uttar Pradesh,Rae Bareli,229210,5,3,0
31-12-2025,Uttar Pradesh,Rae Bareli,229305,1,2,0
31-12-2025,Uttar Pradesh,Rae Bareli,229307,3,5,0
31-12-2025,Uttar Pradesh,Rae Bareli,229311,5,3,0
31-12-2025,Uttar Pradesh,Rae Bareli,229404,1,4,0
31-12-2025,Uttar Pradesh,Rae Bareli,229406,2,0,0
31-12-2025,Uttar Pradesh,Rampur,202411,1,1,0
31-12-2025,Uttar Pradesh,Rampur,243701,37,24,0
31-12-2025,Uttar Pradesh,Saharanpur,247129,14,5,0
31-12-2025,Uttar Pradesh,Saharanpur,247452,12,14,0
31-12-2025,Uttar Pradesh,Saharanpur,247669,1,0,0
31-12-2025,Uttar Pradesh,Sambhal,202412,12,24,0
31-12-2025,Uttar Pradesh,Sambhal,244303,23,7,1
31-12-2025,Uttar Pradesh,Sant Kabir Nagar,272125,8,26,0
31-12-2025,Uttar Pradesh,Sant Kabir Nagar,272162,6,11,1
31-12-2025,Uttar Pradesh,Sant Kabir Nagar,272270,6,8,1
31-12-2025,Uttar Pradesh,Sant Ravidas Nagar,221303,8,14,0
31-12-2025,Uttar Pradesh,Sant Ravidas Nagar,221308,2,5,0
31-12-2025,Uttar Pradesh,Sant Ravidas Nagar,221309,2,5,0
31-12-2025,Uttar Pradesh,Sant Ravidas Nagar,221404,6,16,0
31-12-2025,Uttar Pradesh,Shahjahanpur,242123,1,0,0
31-12-2025,Uttar Pradesh,Shahjahanpur,242127,6,14,0
31-12-2025,Uttar Pradesh,Shahjahanpur,242305,8,8,0
31-12-2025,Uttar Pradesh,Shamli,247773,17,15,0
31-12-2025,Uttar Pradesh,Shamli,247774,17,30,4
31-12-2025,Uttar Pradesh,Shrawasti,271801,2,21,1
31-12-2025,Uttar Pradesh,Siddharthnagar,272151,2,12,1
31-12-2025,Uttar Pradesh,Siddharthnagar,272206,10,36,3
31-12-2025,Uttar Pradesh,Siddharthnagar,272207,10,23,0
31-12-2025,Uttar Pradesh,Sitapur,261125,2,9,0
31-12-2025,Uttar Pradesh,Sitapur,261131,3,14,0
31-12-2025,Uttar Pradesh,Sitapur,261141,18,32,1
31-12-2025,Uttar Pradesh,Sitapur,261151,3,3,1
31-12-2025,Uttar Pradesh,Sitapur,261303,18,19,0
31-12-2025,Uttar Pradesh,Sitapur,261402,1,5,0
31-12-2025,Uttar Pradesh,Sitapur,261403,6,23,1
31-12-2025,Uttar Pradesh,Sitapur,261404,2,3,0
31-12-2025,Uttar Pradesh,Sitapur,261405,5,4,0
31-12-2025,Uttar Pradesh,Sonbhadra,231218,1,1,0
31-12-2025,Uttar Pradesh,Sonbhadra,231219,2,8,0
31-12-2025,Uttar Pradesh,Sultanpur,227408,2,2,0
31-12-2025,Uttar Pradesh,Sultanpur,227812,3,2,0
31-12-2025,Uttar Pradesh,Sultanpur,228125,1,2,0
31-12-2025,Uttar Pradesh,Unnao,209821,13,47,1
31-12-2025,Uttar Pradesh,Unnao,209827,2,7,0
31-12-2025,Uttar Pradesh,Unnao,209869,0,1,0
31-12-2025,Uttar Pradesh,Unnao,229504,3,4,0
31-12-2025,Uttar Pradesh,Varanasi,221006,0,3,0
31-12-2025,Uttar Pradesh,Varanasi,221008,4,4,0
31-12-2025,Uttar Pradesh,Varanasi,221011,2,8,0
31-12-2025,Uttar Pradesh,Varanasi,221202,1,9,0
31-12-2025,Uttar Pradesh,Varanasi,221208,2,15,0
31-12-2025,Uttar Pradesh,Varanasi,221302,2,4,0
31-12-2025,Uttarakhand,Almora,263623,3,1,0
31-12-2025,Uttarakhand,Almora,263625,3,1,0
31-12-2025,Uttarakhand,Almora,263663,1,1,0
31-12-2025,Uttarakhand,Bageshwar,263641,1,0,0
31-12-2025,Uttarakhand,Chamoli,246427,2,0,0
31-12-2025,Uttarakhand,Chamoli,246474,0,1,0
31-12-2025,Uttarakhand,Chamoli,246481,9,1,0
31-12-2025,Uttarakhand,Chamoli,246486,1,0,0
31-12-2025,Uttarakhand,Dehradun,248158,4,0,0
31-12-2025,Uttarakhand,Dehradun,248179,3,0,0
31-12-2025,Uttarakhand,Dehradun,248196,4,3,0
31-12-2025,Uttarakhand,Dehradun,249203,1,0,0
31-12-2025,Uttarakhand,Haridwar,247656,21,1,0
31-12-2025,Uttarakhand,Haridwar,249407,9,2,0
31-12-2025,Uttarakhand,Nainital,263002,1,1,0
31-12-2025,Uttarakhand,Nainital,263132,4,1,0
31-12-2025,Uttarakhand,Nainital,263140,1,0,0
31-12-2025,Uttarakhand,Nainital,263159,4,1,0
31-12-2025,Uttarakhand,Pauri Garhwal,246001,1,0,0
31-12-2025,Uttarakhand,Pauri Garhwal,246121,7,2,0
31-12-2025,Uttarakhand,Pithoragarh,262534,3,0,0
31-12-2025,Uttarakhand,Pithoragarh,262541,1,0,0
31-12-2025,Uttarakhand,Rudraprayag,246419,1,1,0
31-12-2025,Uttarakhand,Rudraprayag,246475,4,3,0
31-12-2025,Uttarakhand,Tehri Garhwal,249125,3,2,0
31-12-2025,Uttarakhand,Tehri Garhwal,249131,2,0,0
31-12-2025,Uttarakhand,Tehri Garhwal,249196,2,1,0
31-12-2025,Uttarakhand,Udham Singh Nagar,244713,26,14,0
31-12-2025,Uttarakhand,Udham Singh Nagar,262405,6,5,0
31-12-2025,Uttarakhand,Udham Singh Nagar,263145,1,1,0
31-12-2025,West Bengal,Alipurduar,736122,0,1,0
31-12-2025,West Bengal,Bankura,722133,4,0,0
31-12-2025,West Bengal,Bankura,722149,1,0,0
31-12-2025,West Bengal,Bankura,722151,3,4,0
31-12-2025,West Bengal,Bankura,722162,0,1,0
31-12-2025,West Bengal,Bankura,722164,0,1,0
31-12-2025,West Bengal,Bankura,722168,0,2,0
31-12-2025,West Bengal,Bankura,722173,1,0,0
31-12-2025,West Bengal,Bankura,722206,6,4,0
31-12-2025,West Bengal,Bankura,722209,1,0,0
31-12-2025,West Bengal,Barddhaman,712410,1,2,0
31-12-2025,West Bengal,Barddhaman,713124,0,3,0
31-12-2025,West Bengal,Barddhaman,713130,0,2,0
31-12-2025,West Bengal,Barddhaman,713146,5,6,0
31-12-2025,West Bengal,Barddhaman,713152,3,1,0
31-12-2025,West Bengal,Barddhaman,713203,0,1,0
31-12-2025,West Bengal,Barddhaman,713215,1,0,0
31-12-2025,West Bengal,Barddhaman,713301,1,1,0
31-12-2025,West Bengal,Barddhaman,713325,2,1,0
31-12-2025,West Bengal,Barddhaman,713336,0,2,0
31-12-2025,West Bengal,Barddhaman,713338,0,1,0
31-12-2025,West Bengal,Barddhaman,713340,0,2,0
31-12-2025,West Bengal,Barddhaman,713360,1,0,0
31-12-2025,West Bengal,Barddhaman,713384,1,0,0
31-12-2025,West Bengal,Barddhaman,713404,1,1,0
31-12-2025,West Bengal,Barddhaman,713407,1,2,0
31-12-2025,West Bengal,Barddhaman,713422,3,3,0
31-12-2025,West Bengal,Barddhaman,713426,2,0,0
31-12-2025,West Bengal,Barddhaman,713502,2,2,0
31-12-2025,West Bengal,Barddhaman,713512,3,4,0
31-12-2025,West Bengal,Barddhaman,713513,7,6,0
31-12-2025,West Bengal,Bardhaman,713124,1,0,0
31-12-2025,West Bengal,Bardhaman,713146,2,2,0
31-12-2025,West Bengal,Bardhaman,713154,1,0,0
31-12-2025,West Bengal,Bardhaman,713362,0,1,0
31-12-2025,West Bengal,Bardhaman,713363,0,1,0
31-12-2025,West Bengal,Bardhaman,713384,0,0,1
31-12-2025,West Bengal,Bardhaman,713409,0,2,0
31-12-2025,West Bengal,Bardhaman,713430,1,0,0
31-12-2025,West Bengal,Bardhaman,713515,1,1,0
31-12-2025,West Bengal,Birbhum,713147,1,0,0
31-12-2025,West Bengal,Birbhum,731104,1,1,0
31-12-2025,West Bengal,Birbhum,731123,11,3,0
31-12-2025,West Bengal,Birbhum,731127,1,4,0
31-12-2025,West Bengal,Birbhum,731129,1,0,0
31-12-2025,West Bengal,Birbhum,731202,1,0,0
31-12-2025,West Bengal,Birbhum,731215,14,2,0
31-12-2025,West Bengal,Birbhum,731216,10,6,0
31-12-2025,West Bengal,Birbhum,731221,11,4,0
31-12-2025,West Bengal,Birbhum,731238,6,2,0
31-12-2025,West Bengal,Birbhum,731240,8,1,0
31-12-2025,West Bengal,Birbhum,731241,2,0,0
31-12-2025,West Bengal,Birbhum,731245,3,0,0
31-12-2025,West Bengal,Cooch Behar,736134,4,1,0
31-12-2025,West Bengal,Cooch Behar,736165,1,1,0
31-12-2025,West Bengal,Cooch Behar,736166,1,1,0
31-12-2025,West Bengal,Cooch Behar,736174,0,1,0
31-12-2025,West Bengal,Cooch Behar,736175,0,2,0
31-12-2025,West Bengal,Cooch Behar,736179,0,1,0
31-12-2025,West Bengal,Darjeeling,734005,1,2,0
31-12-2025,West Bengal,Darjeeling,734009,1,1,0
31-12-2025,West Bengal,Darjeeling,734014,1,2,0
31-12-2025,West Bengal,Darjeeling,734313,1,0,0
31-12-2025,West Bengal,Darjiling,734434,0,4,0
31-12-2025,West Bengal,East Midnapore,721131,1,0,0
31-12-2025,West Bengal,East Midnapore,721423,0,1,0
31-12-2025,West Bengal,East Midnapore,721427,1,0,0
31-12-2025,West Bengal,East Midnapore,721439,1,0,0
31-12-2025,West Bengal,East Midnapore,721443,0,1,0
31-12-2025,West Bengal,East Midnapore,721444,1,0,0
31-12-2025,West Bengal,East Midnapore,721448,0,1,0
31-12-2025,West Bengal,East Midnapore,721631,1,0,0
31-12-2025,West Bengal,East Midnapore,721646,0,1,0
31-12-2025,West Bengal,Haora,711106,0,1,0
31-12-2025,West Bengal,Haora,711226,1,0,0
31-12-2025,West Bengal,Haora,711403,0,1,0
31-12-2025,West Bengal,Haora,711412,0,2,0
31-12-2025,West Bengal,Hooghly,712104,0,1,0
31-12-2025,West Bengal,Hooghly,712121,1,0,0
31-12-2025,West Bengal,Hooghly,712125,0,1,0
31-12-2025,West Bengal,Hooghly,712138,0,1,0
31-12-2025,West Bengal,Hooghly,712233,2,0,1
31-12-2025,West Bengal,Hooghly,712248,2,3,0
31-12-2025,West Bengal,Hooghly,712403,0,2,0
31-12-2025,West Bengal,Hooghly,712405,0,3,0
31-12-2025,West Bengal,Hooghly,712501,0,1,0
31-12-2025,West Bengal,Hooghly,712502,2,8,0
31-12-2025,West Bengal,Hooghly,712602,2,2,0
31-12-2025,West Bengal,Hooghly,712704,0,1,0
31-12-2025,West Bengal,Howrah,711102,4,3,0
31-12-2025,West Bengal,Howrah,711108,0,1,0
31-12-2025,West Bengal,Howrah,711112,0,1,0
31-12-2025,West Bengal,Howrah,711114,1,0,0
31-12-2025,West Bengal,Howrah,711206,1,0,0
31-12-2025,West Bengal,Howrah,711301,1,2,0
31-12-2025,West Bengal,Howrah,711313,1,1,0
31-12-2025,West Bengal,Howrah,711315,4,6,0
31-12-2025,West Bengal,Howrah,711316,9,30,0
31-12-2025,West Bengal,Howrah,711401,8,19,0
31-12-2025,West Bengal,Howrah,711403,0,3,0
31-12-2025,West Bengal,Howrah,711408,3,1,0
31-12-2025,West Bengal,Hugli,712103,0,1,0
31-12-2025,West Bengal,Hugli,712416,1,0,0
31-12-2025,West Bengal,Hugli,712502,1,0,0
31-12-2025,West Bengal,Jalpaiguri,734004,1,3,0
31-12-2025,West Bengal,Jalpaiguri,734501,0,2,0
31-12-2025,West Bengal,Jalpaiguri,735132,2,6,0
31-12-2025,West Bengal,Jalpaiguri,735135,2,3,0
31-12-2025,West Bengal,Jalpaiguri,735140,0,1,0
31-12-2025,West Bengal,Jalpaiguri,735211,0,1,1
31-12-2025,West Bengal,Jalpaiguri,735212,2,3,0
31-12-2025,West Bengal,Jalpaiguri,735218,0,5,0
31-12-2025,West Bengal,Jalpaiguri,735223,0,3,0
31-12-2025,West Bengal,Jalpaiguri,736182,1,2,0
31-12-2025,West Bengal,Jalpaiguri,736203,1,3,0
31-12-2025,West Bengal,Jalpaiguri,736205,0,1,0
31-12-2025,West Bengal,Jalpaiguri,736206,0,3,0
31-12-2025,West Bengal,Jhargram,721102,0,1,0
31-12-2025,West Bengal,Jhargram,721129,1,0,0
31-12-2025,West Bengal,Jhargram,721504,1,0,0
31-12-2025,West Bengal,Jhargram,721506,1,0,0
31-12-2025,West Bengal,Koch Bihar,735236,0,1,0
31-12-2025,West Bengal,Koch Bihar,735304,0,1,0
31-12-2025,West Bengal,Koch Bihar,736121,0,1,0
31-12-2025,West Bengal,Koch Bihar,736134,2,1,0
31-12-2025,West Bengal,Koch Bihar,736145,1,1,0
31-12-2025,West Bengal,Koch Bihar,736169,1,0,0
31-12-2025,West Bengal,Kolkata,700002,2,3,0
31-12-2025,West Bengal,Kolkata,700004,1,1,1
31-12-2025,West Bengal,Kolkata,700011,1,3,1
31-12-2025,West Bengal,Kolkata,700014,1,9,0
31-12-2025,West Bengal,Kolkata,700015,2,1,0
31-12-2025,West Bengal,Kolkata,700019,1,3,2
31-12-2025,West Bengal,Kolkata,700024,4,12,0
31-12-2025,West Bengal,Kolkata,700027,0,3,0
31-12-2025,West Bengal,Kolkata,700033,0,2,0
31-12-2025,West Bengal,Kolkata,700044,3,5,0
31-12-2025,West Bengal,Kolkata,700073,0,1,0
31-12-2025,West Bengal,Kolkata,700104,0,3,1
31-12-2025,West Bengal,Malda,732101,1,8,0
31-12-2025,West Bengal,Malda,732122,1,11,0
31-12-2025,West Bengal,Malda,732123,6,10,0
31-12-2025,West Bengal,Malda,732125,22,28,0
31-12-2025,West Bengal,Malda,732126,12,16,0
31-12-2025,West Bengal,Malda,732138,1,6,0
31-12-2025,West Bengal,Malda,732140,0,9,0
31-12-2025,West Bengal,Malda,732141,4,1,0
31-12-2025,West Bengal,Malda,732205,11,12,0
31-12-2025,West Bengal,Malda,732208,2,0,0
31-12-2025,West Bengal,Malda,732211,1,0,0
31-12-2025,West Bengal,Malda,732216,0,3,0
31-12-2025,West Bengal,Maldah,732123,1,1,0
31-12-2025,West Bengal,Maldah,732139,2,7,0
31-12-2025,West Bengal,Maldah,732141,1,0,0
31-12-2025,West Bengal,Maldah,732142,0,3,0
31-12-2025,West Bengal,Maldah,732204,1,0,0
31-12-2025,West Bengal,Maldah,732207,5,1,0
31-12-2025,West Bengal,Maldah,732216,0,1,0
31-12-2025,West Bengal,Murshidabad,713123,1,1,0
31-12-2025,West Bengal,Murshidabad,731244,0,1,0
31-12-2025,West Bengal,Murshidabad,742103,1,2,0
31-12-2025,West Bengal,Murshidabad,742122,1,1,0
31-12-2025,West Bengal,Murshidabad,742132,2,1,0
31-12-2025,West Bengal,Murshidabad,742137,1,0,0
31-12-2025,West Bengal,Murshidabad,742147,8,5,0
31-12-2025,West Bengal,Murshidabad,742166,3,6,0
31-12-2025,West Bengal,Murshidabad,742171,0,1,0
31-12-2025,West Bengal,Murshidabad,742185,0,1,0
31-12-2025,West Bengal,Murshidabad,742212,9,6,0
31-12-2025,West Bengal,Murshidabad,742224,33,5,0
31-12-2025,West Bengal,Murshidabad,742226,5,3,0
31-12-2025,West Bengal,Murshidabad,742305,10,9,0
31-12-2025,West Bengal,Murshidabad,742401,6,3,0
31-12-2025,West Bengal,Murshidabad,742402,0,1,0
31-12-2025,West Bengal,Murshidabad,742405,3,2,0
31-12-2025,West Bengal,Nadia,713519,1,0,0
31-12-2025,West Bengal,Nadia,741138,1,0,0
31-12-2025,West Bengal,Nadia,741151,1,0,0
31-12-2025,West Bengal,Nadia,741164,1,2,0
31-12-2025,West Bengal,Nadia,741202,1,0,0
31-12-2025,West Bengal,Nadia,741249,3,4,0
31-12-2025,West Bengal,Nadia,741250,0,1,0
31-12-2025,West Bengal,Nadia,741313,0,0,1
31-12-2025,West Bengal,Nadia,741404,24,9,0
31-12-2025,West Bengal,Nadia,741503,1,0,0
31-12-2025,West Bengal,Nadia,743711,1,0,0
31-12-2025,West Bengal,North 24 Parganas,700058,2,3,0
31-12-2025,West Bengal,North 24 Parganas,700059,0,4,0
31-12-2025,West Bengal,North 24 Parganas,700076,1,1,0
31-12-2025,West Bengal,North 24 Parganas,700091,1,0,1
31-12-2025,West Bengal,North 24 Parganas,700118,2,2,0
31-12-2025,West Bengal,North 24 Parganas,700131,0,1,0
31-12-2025,West Bengal,North 24 Parganas,700156,3,1,0
31-12-2025,West Bengal,North 24 Parganas,743166,4,1,0
31-12-2025,West Bengal,North 24 Parganas,743234,2,0,0
31-12-2025,West Bengal,North 24 Parganas,743235,2,2,0
31-12-2025,West Bengal,North 24 Parganas,743248,1,4,0
31-12-2025,West Bengal,North 24 Parganas,743251,5,4,0
31-12-2025,West Bengal,North 24 Parganas,743297,0,3,0
31-12-2025,West Bengal,North 24 Parganas,743401,5,5,0
31-12-2025,West Bengal,North 24 Parganas,743405,0,1,0
31-12-2025,West Bengal,North 24 Parganas,743422,10,4,0
31-12-2025,West Bengal,North 24 Parganas,743423,5,9,5
31-12-2025,West Bengal,North 24 Parganas,743424,6,7,0
31-12-2025,West Bengal,North 24 Parganas,743429,10,5,0
31-12-2025,West Bengal,North 24 Parganas,743435,3,0,0
31-12-2025,West Bengal,North 24 Parganas,743502,17,1,0
31-12-2025,West Bengal,North 24 Parganas,743704,0,2,0
31-12-2025,West Bengal,North Dinajpur,733134,1,0,0
31-12-2025,West Bengal,North Dinajpur,733207,0,1,0
31-12-2025,West Bengal,North Twenty Four Parganas,700119,1,0,0
31-12-2025,West Bengal,North Twenty Four Parganas,700135,0,2,0
31-12-2025,West Bengal,North Twenty Four Parganas,743425,3,1,0
31-12-2025,West Bengal,Paschim Bardhaman,713148,1,2,0
31-12-2025,West Bengal,Paschim Bardhaman,713303,1,0,0
31-12-2025,West Bengal,Paschim Bardhaman,713333,1,0,0
31-12-2025,West Bengal,Paschim Bardhaman,713338,1,1,0
31-12-2025,West Bengal,Paschim Bardhaman,713371,0,0,1
31-12-2025,West Bengal,Paschim Bardhaman,713403,1,0,0
31-12-2025,West Bengal,Paschim Medinipur,721125,2,5,0
31-12-2025,West Bengal,Paschim Medinipur,721135,2,3,0
31-12-2025,West Bengal,Paschim Medinipur,721139,0,1,0
31-12-2025,West Bengal,Paschim Medinipur,721147,0,2,0
31-12-2025,West Bengal,Paschim Medinipur,721149,3,2,0
31-12-2025,West Bengal,Paschim Medinipur,721159,0,3,0
31-12-2025,West Bengal,Paschim Medinipur,721160,1,0,0
31-12-2025,West Bengal,Paschim Medinipur,721166,1,2,0
31-12-2025,West Bengal,Paschim Medinipur,721212,7,5,1
31-12-2025,West Bengal,Paschim Medinipur,721254,2,0,0
31-12-2025,West Bengal,Paschim Medinipur,721260,4,3,0
31-12-2025,West Bengal,Paschim Medinipur,721301,5,12,0
31-12-2025,West Bengal,Paschim Medinipur,721434,0,1,0
31-12-2025,West Bengal,Paschim Medinipur,721443,1,1,0
31-12-2025,West Bengal,Paschim Medinipur,721451,6,1,0
31-12-2025,West Bengal,Paschim Medinipur,721507,4,3,0
31-12-2025,West Bengal,Paschim Medinipur,721513,2,5,0
31-12-2025,West Bengal,Paschim Medinipur,721515,1,2,0
31-12-2025,West Bengal,Paschim Medinipur,721517,4,0,0
31-12-2025,West Bengal,Paschim Medinipur,721641,0,1,0
31-12-2025,West Bengal,Purba Bardhaman,713101,0,1,0
31-12-2025,West Bengal,Purba Bardhaman,713121,4,1,0
31-12-2025,West Bengal,Purba Bardhaman,713128,3,0,0
31-12-2025,West Bengal,Purba Bardhaman,713157,1,0,0
31-12-2025,West Bengal,Purba Bardhaman,713427,1,0,0
31-12-2025,West Bengal,Purba Medinipur,721134,1,1,0
31-12-2025,West Bengal,Purba Medinipur,721427,5,0,0
31-12-2025,West Bengal,Purba Medinipur,721429,3,2,0
31-12-2025,West Bengal,Purba Medinipur,721438,1,0,0
31-12-2025,West Bengal,Purba Medinipur,721454,1,0,0
31-12-2025,West Bengal,Purba Medinipur,721456,2,0,0
31-12-2025,West Bengal,Purba Medinipur,721626,1,1,0
31-12-2025,West Bengal,Purba Medinipur,721641,1,0,0
31-12-2025,West Bengal,Purba Medinipur,721643,2,0,0
31-12-2025,West Bengal,Purba Medinipur,721651,3,0,0
31-12-2025,West Bengal,Purba Medinipur,721656,8,3,0
31-12-2025,West Bengal,Purba Medinipur,721668,0,1,0
31-12-2025,West Bengal,Puruliya,723101,9,19,0
31-12-2025,West Bengal,Puruliya,723103,4,2,1
31-12-2025,West Bengal,Puruliya,723121,6,27,0
31-12-2025,West Bengal,Puruliya,723126,5,14,0
31-12-2025,West Bengal,Puruliya,723128,2,6,0
31-12-2025,West Bengal,Puruliya,723132,1,7,0
31-12-2025,West Bengal,Puruliya,723133,2,14,0
31-12-2025,West Bengal,Puruliya,723149,2,6,0
31-12-2025,West Bengal,Puruliya,723153,3,5,0
31-12-2025,West Bengal,Puruliya,723154,5,2,0
31-12-2025,West Bengal,Puruliya,723155,4,16,0
31-12-2025,West Bengal,Puruliya,723212,4,0,0
31-12-2025,West Bengal,Puruliya,723216,1,0,0
31-12-2025,West Bengal,South 24 Parganas,700018,0,1,0
31-12-2025,West Bengal,South 24 Parganas,700024,0,1,0
31-12-2025,West Bengal,South 24 Parganas,700070,0,1,0
31-12-2025,West Bengal,South 24 Parganas,700093,0,1,0
31-12-2025,West Bengal,South 24 Parganas,700103,2,0,0
31-12-2025,West Bengal,South 24 Parganas,700142,2,2,0
31-12-2025,West Bengal,South 24 Parganas,700143,0,1,0
31-12-2025,West Bengal,South 24 Parganas,700146,0,1,0
31-12-2025,West Bengal,South 24 Parganas,700152,0,1,0
31-12-2025,West Bengal,South 24 Parganas,743337,12,18,1
31-12-2025,West Bengal,South 24 Parganas,743349,20,10,0
31-12-2025,West Bengal,South 24 Parganas,743355,24,19,1
31-12-2025,West Bengal,South 24 Parganas,743368,12,23,0
31-12-2025,West Bengal,South 24 Parganas,743372,10,11,0
31-12-2025,West Bengal,South 24 Parganas,743375,13,6,0
31-12-2025,West Bengal,South 24 Parganas,743383,10,7,0
31-12-2025,West Bengal,South 24 Parganas,743613,0,1,0
31-12-2025,West Bengal,South Dinajpur,733142,1,0,0
31-12-2025,West Bengal,South Twenty Four Parganas,743318,1,2,0
31-12-2025,West Bengal,South Twenty Four Parganas,743332,1,2,0
31-12-2025,West Bengal,Uttar Dinajpur,733132,0,2,0
31-12-2025,West Bengal,Uttar Dinajpur,733156,8,9,0
31-12-2025,West Bengal,Uttar Dinajpur,733216,2,3,0
31-12-2025,West Bengal,West Midnapore,721304,1,0,0
31-12-2025,Andhra Pradesh,Adilabad,504209,0,1,0
31-12-2025,Andhra Pradesh,Adilabad,504292,2,0,0
31-12-2025,Andhra Pradesh,Adilabad,504293,0,1,0
31-12-2025,Andhra Pradesh,Adilabad,504296,2,0,0
31-12-2025,Andhra Pradesh,Adilabad,504306,1,0,0
31-12-2025,Andhra Pradesh,Alluri Sitharama Raju,531040,1,0,0
31-12-2025,Andhra Pradesh,Alluri Sitharama Raju,533483,1,1,0
31-12-2025,Andhra Pradesh,Anakapalli,531002,1,0,0
31-12-2025,Andhra Pradesh,Anantapur,515110,1,0,0
31-12-2025,Andhra Pradesh,Anantapur,515212,1,0,0
31-12-2025,Andhra Pradesh,Anantapur,515311,0,1,0
31-12-2025,Andhra Pradesh,Anantapur,515341,2,0,0
31-12-2025,Andhra Pradesh,Anantapur,515411,2,0,0
31-12-2025,Andhra Pradesh,Anantapur,515571,1,1,0
31-12-2025,Andhra Pradesh,Anantapur,515661,1,0,0
31-12-2025,Andhra Pradesh,Anantapur,515672,1,1,0
31-12-2025,Andhra Pradesh,Anantapur,515761,2,1,0
31-12-2025,Andhra Pradesh,Anantapur,515765,1,1,0
31-12-2025,Andhra Pradesh,Anantapur,515801,3,2,0
