date,state,district,pincode,demo_age_5_17,demo_age_17_
26-11-2025,Rajasthan,Nagaur,341516,0,1
26-11-2025,Rajasthan,Pali,306102,0,6
26-11-2025,Rajasthan,Pali,306103,1,10
26-11-2025,Rajasthan,Pali,306422,0,5
26-11-2025,Rajasthan,Pali,306504,0,10
26-11-2025,Rajasthan,Pali,306603,0,3
26-11-2025,Rajasthan,Pali,306701,0,2
26-11-2025,Rajasthan,Pali,306709,0,2
26-11-2025,Rajasthan,Pratapgarh,312619,0,42
26-11-2025,Rajasthan,Pratapgarh,312623,0,7
26-11-2025,Rajasthan,Rajsamand,305925,1,0
26-11-2025,Rajasthan,Rajsamand,313011,0,4
26-11-2025,Rajasthan,Rajsamand,313207,0,8
26-11-2025,Rajasthan,Rajsamand,313301,2,17
26-11-2025,Rajasthan,Rajsamand,313324,2,24
26-11-2025,Rajasthan,Rajsamand,313325,1,10
26-11-2025,Rajasthan,Rajsamand,313332,2,13
26-11-2025,Rajasthan,Sawai Madhopur,322001,3,34
26-11-2025,Rajasthan,Sawai Madhopur,322021,0,6
26-11-2025,Rajasthan,Sawai Madhopur,322024,0,9
26-11-2025,Rajasthan,Sawai Madhopur,322025,1,12
26-11-2025,Rajasthan,Sawai Madhopur,322033,0,9
26-11-2025,Rajasthan,Sawai Madhopur,322202,0,5
26-11-2025,Rajasthan,Sikar,332303,1,1
26-11-2025,Rajasthan,Sikar,332315,1,9
26-11-2025,Rajasthan,Sikar,332316,0,4
26-11-2025,Rajasthan,Sikar,332317,0,2
26-11-2025,Rajasthan,Sikar,332401,0,4
26-11-2025,Rajasthan,Sikar,332404,0,11
26-11-2025,Rajasthan,Sikar,332405,1,1
26-11-2025,Rajasthan,Sikar,332718,1,9
26-11-2025,Rajasthan,Sikar,332719,0,9
26-11-2025,Rajasthan,Sikar,332721,0,2
26-11-2025,Rajasthan,Sikar,332722,0,1
26-11-2025,Rajasthan,Sirohi,307027,0,3
26-11-2025,Rajasthan,Sirohi,307802,1,13
26-11-2025,Rajasthan,Tonk,304502,2,22
26-11-2025,Rajasthan,Tonk,304503,2,2
26-11-2025,Rajasthan,Tonk,304504,4,27
26-11-2025,Rajasthan,Udaipur,313001,3,60
26-11-2025,Rajasthan,Udaipur,313002,2,13
26-11-2025,Rajasthan,Udaipur,313031,1,21
26-11-2025,Rajasthan,Udaipur,313038,1,18
26-11-2025,Rajasthan,Udaipur,313202,0,3
26-11-2025,Rajasthan,Udaipur,313206,0,2
26-11-2025,Rajasthan,Udaipur,313325,0,1
26-11-2025,Rajasthan,Udaipur,313601,2,5
26-11-2025,Rajasthan,Udaipur,313604,0,32
26-11-2025,Rajasthan,Udaipur,313701,1,25
26-11-2025,Rajasthan,Udaipur,313803,3,12
26-11-2025,Rajasthan,Udaipur,313804,1,19
26-11-2025,Rajasthan,Udaipur,313901,0,5
26-11-2025,Rajasthan,Udaipur,313904,0,2
26-11-2025,Sikkim,East,737133,0,2
26-11-2025,Sikkim,East Sikkim,737135,0,2
26-11-2025,Sikkim,West,737121,0,4
26-11-2025,Tamil Nadu,Ariyalur,621704,2,13
26-11-2025,Tamil Nadu,Ariyalur,621716,0,1
26-11-2025,Tamil Nadu,Ariyalur,621805,0,2
26-11-2025,Tamil Nadu,Ariyalur,621806,2,3
26-11-2025,Tamil Nadu,Chengalpattu,600070,0,7
26-11-2025,Tamil Nadu,Chengalpattu,600073,2,15
26-11-2025,Tamil Nadu,Chengalpattu,600126,0,26
26-11-2025,Tamil Nadu,Chengalpattu,603102,4,4
26-11-2025,Tamil Nadu,Chengalpattu,603111,1,1
26-11-2025,Tamil Nadu,Chengalpattu,603209,0,5
26-11-2025,Tamil Nadu,Chengalpattu,603303,1,0
26-11-2025,Tamil Nadu,Chennai,600008,1,1
26-11-2025,Tamil Nadu,Chennai,600015,6,21
26-11-2025,Tamil Nadu,Chennai,600016,0,2
26-11-2025,Tamil Nadu,Chennai,600023,5,28
26-11-2025,Tamil Nadu,Chennai,600026,2,9
26-11-2025,Tamil Nadu,Chennai,600028,3,16
26-11-2025,Tamil Nadu,Chennai,600031,0,5
26-11-2025,Tamil Nadu,Chennai,600061,0,13
26-11-2025,Tamil Nadu,Chennai,600081,3,42
26-11-2025,Tamil Nadu,Chennai,600091,1,20
26-11-2025,Tamil Nadu,Chennai,600095,1,14
26-11-2025,Tamil Nadu,Chennai,600096,0,7
26-11-2025,Tamil Nadu,Chennai,600099,1,23
26-11-2025,Tamil Nadu,Chennai,600103,1,1
26-11-2025,Tamil Nadu,Chennai,600112,2,11
26-11-2025,Tamil Nadu,Chennai,600114,0,1
26-11-2025,Tamil Nadu,Chennai,600126,0,3
26-11-2025,Tamil Nadu,Coimbatore,641016,3,15
26-11-2025,Tamil Nadu,Coimbatore,641017,4,10
26-11-2025,Tamil Nadu,Coimbatore,641018,1,2
26-11-2025,Tamil Nadu,Coimbatore,641019,0,8
26-11-2025,Tamil Nadu,Coimbatore,641023,1,13
26-11-2025,Tamil Nadu,Coimbatore,641024,0,2
26-11-2025,Tamil Nadu,Coimbatore,641027,1,13
26-11-2025,Tamil Nadu,Coimbatore,641041,0,22
26-11-2025,Tamil Nadu,Coimbatore,641042,0,6
26-11-2025,Tamil Nadu,Coimbatore,641045,1,19
26-11-2025,Tamil Nadu,Coimbatore,641103,0,3
26-11-2025,Tamil Nadu,Coimbatore,641201,0,7
26-11-2025,Tamil Nadu,Coimbatore,641305,0,9
26-11-2025,Tamil Nadu,Coimbatore,641407,1,1
26-11-2025,Tamil Nadu,Coimbatore,642004,0,9
26-11-2025,Tamil Nadu,Coimbatore,642101,0,2
26-11-2025,Tamil Nadu,Coimbatore,642107,1,5
26-11-2025,Tamil Nadu,Coimbatore,642109,2,5
26-11-2025,Tamil Nadu,Coimbatore,642117,0,1
26-11-2025,Tamil Nadu,Coimbatore,642202,1,2
26-11-2025,Tamil Nadu,Coimbatore,642205,1,9
26-11-2025,Tamil Nadu,Cuddalore,606001,7,14
26-11-2025,Tamil Nadu,Cuddalore,606104,0,12
26-11-2025,Tamil Nadu,Cuddalore,607105,2,10
26-11-2025,Tamil Nadu,Cuddalore,607106,13,20
26-11-2025,Tamil Nadu,Cuddalore,607108,4,6
26-11-2025,Tamil Nadu,Cuddalore,607205,1,3
26-11-2025,Tamil Nadu,Cuddalore,607308,0,2
26-11-2025,Tamil Nadu,Cuddalore,607401,0,6
26-11-2025,Tamil Nadu,Cuddalore,608002,0,9
26-11-2025,Tamil Nadu,Cuddalore,608501,0,9
26-11-2025,Tamil Nadu,Cuddalore,608502,3,18
26-11-2025,Tamil Nadu,Cuddalore,608702,0,12
26-11-2025,Tamil Nadu,Dharmapuri,636701,4,15
26-11-2025,Tamil Nadu,Dharmapuri,636804,1,2
26-11-2025,Tamil Nadu,Dharmapuri,636808,3,22
26-11-2025,Tamil Nadu,Dharmapuri,636809,7,15
26-11-2025,Tamil Nadu,Dindigul,624103,1,3
26-11-2025,Tamil Nadu,Dindigul,624208,1,7
26-11-2025,Tamil Nadu,Dindigul,624210,1,0
26-11-2025,Tamil Nadu,Dindigul,624614,0,11
26-11-2025,Tamil Nadu,Dindigul,624618,0,5
26-11-2025,Tamil Nadu,Dindigul,624619,2,14
26-11-2025,Tamil Nadu,Dindigul,624703,0,4
26-11-2025,Tamil Nadu,Dindigul,624704,1,3
26-11-2025,Tamil Nadu,Dindigul,624705,0,6
26-11-2025,Tamil Nadu,Dindigul,624706,1,11
26-11-2025,Tamil Nadu,Erode,638004,6,33
26-11-2025,Tamil Nadu,Erode,638009,1,11
26-11-2025,Tamil Nadu,Erode,638011,0,11
26-11-2025,Tamil Nadu,Erode,638012,0,3
26-11-2025,Tamil Nadu,Erode,638051,3,13
26-11-2025,Tamil Nadu,Erode,638101,0,2
26-11-2025,Tamil Nadu,Erode,638102,2,9
26-11-2025,Tamil Nadu,Erode,638107,1,11
26-11-2025,Tamil Nadu,Erode,638115,2,4
26-11-2025,Tamil Nadu,Erode,638154,0,1
26-11-2025,Tamil Nadu,Erode,638311,1,8
26-11-2025,Tamil Nadu,Erode,638315,0,10
26-11-2025,Tamil Nadu,Kallakurichi,605754,0,1
26-11-2025,Tamil Nadu,Kallakurichi,606204,1,4
26-11-2025,Tamil Nadu,Kallakurichi,606205,2,2
26-11-2025,Tamil Nadu,Kallakurichi,606207,0,4
26-11-2025,Tamil Nadu,Kallakurichi,606213,0,4
26-11-2025,Tamil Nadu,Kallakurichi,606401,2,0
26-11-2025,Tamil Nadu,Kancheepuram,600043,1,16
26-11-2025,Tamil Nadu,Kancheepuram,600046,0,1
26-11-2025,Tamil Nadu,Kancheepuram,600059,2,17
26-11-2025,Tamil Nadu,Kancheepuram,600063,0,23
26-11-2025,Tamil Nadu,Kancheepuram,600070,1,11
26-11-2025,Tamil Nadu,Kancheepuram,600073,3,20
26-11-2025,Tamil Nadu,Kancheepuram,600089,1,0
26-11-2025,Tamil Nadu,Kancheepuram,600119,2,6
26-11-2025,Tamil Nadu,Kancheepuram,600128,3,9
26-11-2025,Tamil Nadu,Kancheepuram,602105,1,15
26-11-2025,Tamil Nadu,Kancheepuram,603002,4,8
26-11-2025,Tamil Nadu,Kancheepuram,603203,1,4
26-11-2025,Tamil Nadu,Kancheepuram,603308,0,3
26-11-2025,Tamil Nadu,Kancheepuram,603310,2,6
26-11-2025,Tamil Nadu,Kancheepuram,603311,0,2
26-11-2025,Tamil Nadu,Kancheepuram,603319,2,6
26-11-2025,Tamil Nadu,Kancheepuram,603401,0,6
26-11-2025,Tamil Nadu,Kancheepuram,603405,1,2
26-11-2025,Tamil Nadu,Kancheepuram,631502,5,39
26-11-2025,Tamil Nadu,Kancheepuram,631561,0,3
26-11-2025,Tamil Nadu,Kanniyakumari,629004,0,3
26-11-2025,Tamil Nadu,Kanniyakumari,629152,0,5
26-11-2025,Tamil Nadu,Kanniyakumari,629153,1,6
26-11-2025,Tamil Nadu,Kanniyakumari,629156,0,2
26-11-2025,Tamil Nadu,Kanniyakumari,629160,1,3
26-11-2025,Tamil Nadu,Kanniyakumari,629163,0,5
26-11-2025,Tamil Nadu,Kanniyakumari,629164,0,3
26-11-2025,Tamil Nadu,Kanniyakumari,629174,0,4
26-11-2025,Tamil Nadu,Kanniyakumari,629175,1,4
26-11-2025,Tamil Nadu,Kanniyakumari,629201,1,3
26-11-2025,Tamil Nadu,Kanniyakumari,629252,1,3
26-11-2025,Tamil Nadu,Kanniyakumari,629401,0,4
26-11-2025,Tamil Nadu,Kanniyakumari,629702,2,6
26-11-2025,Tamil Nadu,Kanniyakumari,629802,0,8
26-11-2025,Tamil Nadu,Kanniyakumari,629803,0,1
26-11-2025,Tamil Nadu,Kanniyakumari,629809,0,4
26-11-2025,Tamil Nadu,Kanniyakumari,629851,0,4
26-11-2025,Tamil Nadu,Kanyakumari,629163,0,1
26-11-2025,Tamil Nadu,Kanyakumari,629165,0,2
26-11-2025,Tamil Nadu,Kanyakumari,629202,1,2
26-11-2025,Tamil Nadu,Kanyakumari,629203,0,2
26-11-2025,Tamil Nadu,Kanyakumari,629301,0,2
26-11-2025,Tamil Nadu,Kanyakumari,629802,0,4
26-11-2025,Tamil Nadu,Karur,621301,0,1
26-11-2025,Tamil Nadu,Karur,621311,0,2
26-11-2025,Tamil Nadu,Karur,639001,0,12
26-11-2025,Tamil Nadu,Karur,639003,1,1
26-11-2025,Tamil Nadu,Karur,639104,1,8
26-11-2025,Tamil Nadu,Karur,639113,0,4
26-11-2025,Tamil Nadu,Karur,639119,0,7
26-11-2025,Tamil Nadu,Karur,639201,0,1
26-11-2025,Tamil Nadu,Krishnagiri,635102,0,12
26-11-2025,Tamil Nadu,Krishnagiri,635107,4,15
26-11-2025,Tamil Nadu,Krishnagiri,635108,1,4
26-11-2025,Tamil Nadu,Krishnagiri,635110,1,9
26-11-2025,Tamil Nadu,Krishnagiri,635116,0,1
26-11-2025,Tamil Nadu,Krishnagiri,635120,3,8
26-11-2025,Tamil Nadu,Krishnagiri,635122,2,5
26-11-2025,Tamil Nadu,Madurai,625003,1,16
26-11-2025,Tamil Nadu,Madurai,625005,4,21
26-11-2025,Tamil Nadu,Madurai,625008,1,11
26-11-2025,Tamil Nadu,Madurai,625009,6,46
26-11-2025,Tamil Nadu,Madurai,625016,5,49
26-11-2025,Tamil Nadu,Madurai,625102,0,2
26-11-2025,Tamil Nadu,Madurai,625103,1,7
26-11-2025,Tamil Nadu,Madurai,625108,1,5
26-11-2025,Tamil Nadu,Madurai,625218,2,9
26-11-2025,Tamil Nadu,Madurai,625221,0,3
26-11-2025,Tamil Nadu,Madurai,625301,1,7
26-11-2025,Tamil Nadu,Madurai,625514,3,12
26-11-2025,Tamil Nadu,Madurai,625532,3,16
26-11-2025,Tamil Nadu,Madurai,625708,0,1
26-11-2025,Tamil Nadu,Mayiladuthurai,609103,0,1
26-11-2025,Tamil Nadu,Mayiladuthurai,609107,0,1
26-11-2025,Tamil Nadu,Mayiladuthurai,609108,0,1
26-11-2025,Tamil Nadu,Mayiladuthurai,609202,0,1
26-11-2025,Tamil Nadu,Mayiladuthurai,609305,0,1
26-11-2025,Tamil Nadu,Mayiladuthurai,609310,0,1
26-11-2025,Tamil Nadu,Nagapattinam,609109,0,2
26-11-2025,Tamil Nadu,Nagapattinam,609112,1,3
26-11-2025,Tamil Nadu,Nagapattinam,609201,0,2
26-11-2025,Tamil Nadu,Nagapattinam,609306,1,0
26-11-2025,Tamil Nadu,Nagapattinam,609402,0,2
26-11-2025,Tamil Nadu,Nagapattinam,609701,0,1
26-11-2025,Tamil Nadu,Nagapattinam,609703,0,3
26-11-2025,Tamil Nadu,Nagapattinam,609801,3,7
26-11-2025,Tamil Nadu,Nagapattinam,611101,0,1
26-11-2025,Tamil Nadu,Nagapattinam,611102,0,2
26-11-2025,Tamil Nadu,Nagapattinam,611108,0,2
26-11-2025,Tamil Nadu,Nagapattinam,614712,2,2
26-11-2025,Tamil Nadu,Nagapattinam,614716,0,1
26-11-2025,Tamil Nadu,Nagapattinam,614808,0,2
26-11-2025,Tamil Nadu,Namakkal,636203,0,2
26-11-2025,Tamil Nadu,Namakkal,637002,4,8
26-11-2025,Tamil Nadu,Namakkal,637019,0,5
26-11-2025,Tamil Nadu,Namakkal,637209,4,7
26-11-2025,Tamil Nadu,Namakkal,637406,0,8
26-11-2025,Tamil Nadu,Namakkal,637408,3,13
26-11-2025,Tamil Nadu,Namakkal,637501,0,2
26-11-2025,Tamil Nadu,Namakkal,638181,0,2
26-11-2025,Tamil Nadu,Perambalur,621104,1,5
26-11-2025,Tamil Nadu,Perambalur,621109,1,3
26-11-2025,Tamil Nadu,Perambalur,621110,0,2
26-11-2025,Tamil Nadu,Perambalur,621716,3,4
26-11-2025,Tamil Nadu,Pudukkottai,614617,1,2
26-11-2025,Tamil Nadu,Pudukkottai,614618,0,5
26-11-2025,Tamil Nadu,Pudukkottai,622201,0,11
26-11-2025,Tamil Nadu,Pudukkottai,622501,3,7
26-11-2025,Tamil Nadu,Pudukkottai,622505,0,1
26-11-2025,Tamil Nadu,Pudukkottai,622507,1,2
26-11-2025,Tamil Nadu,Pudukkottai,622515,3,6
26-11-2025,Tamil Nadu,Ramanathapuram,623402,0,3
26-11-2025,Tamil Nadu,Ramanathapuram,623403,0,5
26-11-2025,Tamil Nadu,Ramanathapuram,623504,1,6
26-11-2025,Tamil Nadu,Ramanathapuram,623517,5,11
26-11-2025,Tamil Nadu,Ramanathapuram,623518,0,2
26-11-2025,Tamil Nadu,Ramanathapuram,623521,0,1
26-11-2025,Tamil Nadu,Ramanathapuram,623523,0,3
26-11-2025,Tamil Nadu,Ramanathapuram,623528,1,8
26-11-2025,Tamil Nadu,Ramanathapuram,623536,0,2
26-11-2025,Tamil Nadu,Ramanathapuram,623608,1,4
26-11-2025,Tamil Nadu,Ramanathapuram,623701,0,3
26-11-2025,Tamil Nadu,Ramanathapuram,623704,3,18
26-11-2025,Tamil Nadu,Ramanathapuram,623712,0,5
26-11-2025,Tamil Nadu,Ranipet,631003,0,1
26-11-2025,Tamil Nadu,Ranipet,632510,0,2
26-11-2025,Tamil Nadu,Salem,636002,2,14
26-11-2025,Tamil Nadu,Salem,636008,3,21
26-11-2025,Tamil Nadu,Salem,636103,0,9
26-11-2025,Tamil Nadu,Salem,636106,0,2
26-11-2025,Tamil Nadu,Salem,636107,0,1
26-11-2025,Tamil Nadu,Salem,636113,0,4
26-11-2025,Tamil Nadu,Salem,636117,1,4
26-11-2025,Tamil Nadu,Salem,636122,2,13
26-11-2025,Tamil Nadu,Salem,636202,1,3
26-11-2025,Tamil Nadu,Salem,636401,0,4
26-11-2025,Tamil Nadu,Salem,636452,1,5
26-11-2025,Tamil Nadu,Salem,636456,0,1
26-11-2025,Tamil Nadu,Salem,636502,2,17
26-11-2025,Tamil Nadu,Salem,636602,2,1
26-11-2025,Tamil Nadu,Salem,637103,1,4
26-11-2025,Tamil Nadu,Salem,637104,2,9
26-11-2025,Tamil Nadu,Salem,637107,0,1
26-11-2025,Tamil Nadu,Salem,637303,0,2
26-11-2025,Tamil Nadu,Salem,637501,1,9
26-11-2025,Tamil Nadu,Sivaganga,630002,1,12
26-11-2025,Tamil Nadu,Sivaganga,630101,0,2
26-11-2025,Tamil Nadu,Sivaganga,630104,0,3
26-11-2025,Tamil Nadu,Sivaganga,630106,0,5
26-11-2025,Tamil Nadu,Sivaganga,630203,0,2
26-11-2025,Tamil Nadu,Sivaganga,630206,1,0
26-11-2025,Tamil Nadu,Sivaganga,630305,0,5
26-11-2025,Tamil Nadu,Sivaganga,630307,0,3
26-11-2025,Tamil Nadu,Sivaganga,630408,0,2
26-11-2025,Tamil Nadu,Sivaganga,630555,0,3
26-11-2025,Tamil Nadu,Sivaganga,630606,2,7
26-11-2025,Tamil Nadu,Sivaganga,630702,1,6
26-11-2025,Tamil Nadu,Tenkasi,627423,0,1
26-11-2025,Tamil Nadu,Tenkasi,627803,1,0
26-11-2025,Tamil Nadu,Tenkasi,627806,0,2
26-11-2025,Tamil Nadu,Tenkasi,627812,0,3
26-11-2025,Tamil Nadu,Tenkasi,627860,0,1
26-11-2025,Tamil Nadu,Tenkasi,627953,1,3
26-11-2025,Tamil Nadu,Thanjavur,612303,1,7
26-11-2025,Tamil Nadu,Thanjavur,612402,0,2
26-11-2025,Tamil Nadu,Thanjavur,612504,0,1
26-11-2025,Tamil Nadu,Thanjavur,612703,0,1
26-11-2025,Tamil Nadu,Thanjavur,613009,1,3
26-11-2025,Tamil Nadu,Thanjavur,613202,1,1
26-11-2025,Tamil Nadu,Thanjavur,613205,0,2
26-11-2025,Tamil Nadu,Thanjavur,613303,0,1
26-11-2025,Tamil Nadu,Thanjavur,614017,0,1
26-11-2025,Tamil Nadu,Thanjavur,614615,1,3
26-11-2025,Tamil Nadu,Thanjavur,614701,0,19
26-11-2025,Tamil Nadu,Thanjavur,614903,1,8
26-11-2025,Tamil Nadu,The Nilgiris,643201,0,1
26-11-2025,Tamil Nadu,The Nilgiris,643205,1,7
26-11-2025,Tamil Nadu,The Nilgiris,643207,0,4
26-11-2025,Tamil Nadu,The Nilgiris,643213,1,2
26-11-2025,Tamil Nadu,The Nilgiris,643214,0,2
26-11-2025,Tamil Nadu,The Nilgiris,643217,2,15
26-11-2025,Tamil Nadu,The Nilgiris,643218,0,2
26-11-2025,Tamil Nadu,The Nilgiris,643221,0,1
26-11-2025,Tamil Nadu,The Nilgiris,643253,1,3
26-11-2025,Tamil Nadu,Theni,625515,2,25
26-11-2025,Tamil Nadu,Theni,625516,3,19
26-11-2025,Tamil Nadu,Theni,625540,0,5
26-11-2025,Tamil Nadu,Theni,625579,0,3
26-11-2025,Tamil Nadu,Theni,625604,0,2
26-11-2025,Tamil Nadu,Thiruvallur,600095,0,1
26-11-2025,Tamil Nadu,Thiruvallur,601205,0,1
26-11-2025,Tamil Nadu,Thiruvarur,609502,0,3
26-11-2025,Tamil Nadu,Thiruvarur,610105,0,3
26-11-2025,Tamil Nadu,Thiruvarur,610202,3,4
26-11-2025,Tamil Nadu,Thiruvarur,612604,0,2
26-11-2025,Tamil Nadu,Thiruvarur,612804,0,7
26-11-2025,Tamil Nadu,Thiruvarur,613702,0,1
26-11-2025,Tamil Nadu,Thiruvarur,613704,1,2
26-11-2025,Tamil Nadu,Thiruvarur,614013,1,2
26-11-2025,Tamil Nadu,Thiruvarur,614102,0,2
26-11-2025,Tamil Nadu,Thiruvarur,614208,0,2
26-11-2025,Tamil Nadu,Thiruvarur,614711,0,8
26-11-2025,Tamil Nadu,Thoothukkudi,627713,0,1
26-11-2025,Tamil Nadu,Thoothukkudi,628102,2,3
26-11-2025,Tamil Nadu,Thoothukkudi,628202,0,4
26-11-2025,Tamil Nadu,Thoothukkudi,628203,1,6
26-11-2025,Tamil Nadu,Thoothukkudi,628205,0,4
26-11-2025,Tamil Nadu,Thoothukkudi,628207,1,3
26-11-2025,Tamil Nadu,Thoothukkudi,628252,1,2
26-11-2025,Tamil Nadu,Thoothukkudi,628402,1,4
26-11-2025,Tamil Nadu,Thoothukkudi,628616,0,3
26-11-2025,Tamil Nadu,Thoothukkudi,628621,1,3
26-11-2025,Tamil Nadu,Thoothukkudi,628622,0,3
26-11-2025,Tamil Nadu,Thoothukkudi,628702,0,2
26-11-2025,Tamil Nadu,Thoothukkudi,628720,2,0
26-11-2025,Tamil Nadu,Thoothukkudi,628851,0,5
26-11-2025,Tamil Nadu,Thoothukkudi,628901,1,9
26-11-2025,Tamil Nadu,Thoothukkudi,628902,1,6
26-11-2025,Tamil Nadu,Thoothukkudi,628952,2,10
26-11-2025,Tamil Nadu,Tiruchirappalli,620001,2,18
26-11-2025,Tamil Nadu,Tiruchirappalli,620004,4,3
26-11-2025,Tamil Nadu,Tiruchirappalli,620013,0,9
26-11-2025,Tamil Nadu,Tiruchirappalli,620016,3,3
26-11-2025,Tamil Nadu,Tiruchirappalli,620026,0,1
26-11-2025,Tamil Nadu,Tiruchirappalli,620101,3,7
26-11-2025,Tamil Nadu,Tiruchirappalli,620102,2,20
26-11-2025,Tamil Nadu,Tiruchirappalli,621106,0,2
26-11-2025,Tamil Nadu,Tiruchirappalli,621207,1,5
26-11-2025,Tamil Nadu,Tiruchirappalli,621216,3,9
26-11-2025,Tamil Nadu,Tiruchirappalli,621305,0,3
26-11-2025,Tamil Nadu,Tiruchirappalli,621307,3,11
26-11-2025,Tamil Nadu,Tiruchirappalli,621308,0,4
26-11-2025,Tamil Nadu,Tiruchirappalli,621311,0,1
26-11-2025,Tamil Nadu,Tiruchirappalli,621703,2,2
26-11-2025,Tamil Nadu,Tiruchirappalli,621706,0,3
26-11-2025,Tamil Nadu,Tiruchirappalli,621711,0,4
26-11-2025,Tamil Nadu,Tiruchirappalli,639103,2,6
26-11-2025,Tamil Nadu,Tirunelveli,627113,0,2
26-11-2025,Tamil Nadu,Tirunelveli,627120,0,1
26-11-2025,Tamil Nadu,Tirunelveli,627502,0,3
26-11-2025,Tamil Nadu,Tirunelveli,627604,0,2
26-11-2025,Tamil Nadu,Tirunelveli,627651,0,2
26-11-2025,Tamil Nadu,Tirunelveli,627652,0,1
26-11-2025,Tamil Nadu,Tirunelveli,627654,0,1
26-11-2025,Tamil Nadu,Tirunelveli,627802,0,1
26-11-2025,Tamil Nadu,Tirunelveli,627805,0,3
26-11-2025,Tamil Nadu,Tirunelveli,627807,0,2
26-11-2025,Tamil Nadu,Tirunelveli,627812,1,3
26-11-2025,Tamil Nadu,Tirunelveli,627818,1,0
26-11-2025,Tamil Nadu,Tirunelveli,627852,1,0
26-11-2025,Tamil Nadu,Tirunelveli,627859,0,10
26-11-2025,Tamil Nadu,Tirupattur,635653,1,2
26-11-2025,Tamil Nadu,Tirupattur,635654,0,1
26-11-2025,Tamil Nadu,Tirupattur,635701,0,2
26-11-2025,Tamil Nadu,Tirupattur,635751,0,6
26-11-2025,Tamil Nadu,Tirupattur,635808,0,2
26-11-2025,Tamil Nadu,Tirupattur,635852,2,5
26-11-2025,Tamil Nadu,Tirupattur,635854,0,1
26-11-2025,Tamil Nadu,Tiruppur,638657,1,11
26-11-2025,Tamil Nadu,Tiruppur,638660,2,6
26-11-2025,Tamil Nadu,Tiruppur,638703,0,2
26-11-2025,Tamil Nadu,Tiruppur,639204,0,1
26-11-2025,Tamil Nadu,Tiruppur,641601,1,11
26-11-2025,Tamil Nadu,Tiruppur,641606,5,19
26-11-2025,Tamil Nadu,Tiruppur,641655,0,6
26-11-2025,Tamil Nadu,Tiruppur,641662,1,5
26-11-2025,Tamil Nadu,Tiruppur,642102,0,4
26-11-2025,Tamil Nadu,Tiruppur,642111,0,1
26-11-2025,Tamil Nadu,Tiruppur,642201,3,8
26-11-2025,Tamil Nadu,Tiruvallur,600019,7,30
26-11-2025,Tamil Nadu,Tiruvallur,600068,1,21
26-11-2025,Tamil Nadu,Tiruvallur,600072,1,18
26-11-2025,Tamil Nadu,Tiruvallur,600095,0,31
26-11-2025,West Bengal,Cooch Behar,736121,1,14
26-11-2025,West Bengal,Cooch Behar,736156,0,24
26-11-2025,West Bengal,Cooch Behar,736158,1,9
26-11-2025,West Bengal,Cooch Behar,736165,0,27
26-11-2025,West Bengal,Cooch Behar,736167,4,31
26-11-2025,West Bengal,Cooch Behar,736168,4,23
26-11-2025,West Bengal,Cooch Behar,736171,1,11
26-11-2025,West Bengal,Dakshin Dinajpur,733124,2,45
26-11-2025,West Bengal,Dakshin Dinajpur,733125,1,62
26-11-2025,West Bengal,Dakshin Dinajpur,733126,0,3
26-11-2025,West Bengal,Dakshin Dinajpur,733140,1,24
26-11-2025,West Bengal,Dakshin Dinajpur,733154,0,4
26-11-2025,West Bengal,Dakshin Dinajpur,733158,0,2
26-11-2025,West Bengal,Darjeeling,734005,0,14
26-11-2025,West Bengal,Darjeeling,734006,0,5
26-11-2025,West Bengal,Darjeeling,734008,0,5
26-11-2025,West Bengal,Darjeeling,734101,7,43
26-11-2025,West Bengal,Darjeeling,734222,2,19
26-11-2025,West Bengal,Darjeeling,734226,1,5
26-11-2025,West Bengal,Darjeeling,734301,0,23
26-11-2025,West Bengal,Darjeeling,734312,0,25
26-11-2025,West Bengal,Darjeeling,734319,0,1
26-11-2025,West Bengal,Darjeeling,734503,0,1
26-11-2025,West Bengal,Darjiling,734003,0,1
26-11-2025,West Bengal,Darjiling,734011,0,1
26-11-2025,West Bengal,Darjiling,734224,0,1
26-11-2025,West Bengal,Darjiling,734429,0,28
26-11-2025,West Bengal,Darjiling,734434,0,5
26-11-2025,West Bengal,East Midnapore,721152,0,4
26-11-2025,West Bengal,East Midnapore,721431,0,5
26-11-2025,West Bengal,East Midnapore,721438,0,1
26-11-2025,West Bengal,East Midnapore,721444,0,7
26-11-2025,West Bengal,East Midnapore,721450,0,6
26-11-2025,West Bengal,East Midnapore,721452,0,2
26-11-2025,West Bengal,East Midnapore,721633,0,1
26-11-2025,West Bengal,East Midnapore,721659,0,1
26-11-2025,West Bengal,Haora,711102,1,14
26-11-2025,West Bengal,Haora,711112,0,7
26-11-2025,West Bengal,Haora,711303,0,57
26-11-2025,West Bengal,Haora,711304,0,3
26-11-2025,West Bengal,Haora,711310,0,2
26-11-2025,West Bengal,Haora,711316,0,7
26-11-2025,West Bengal,Hooghly,712102,0,16
26-11-2025,West Bengal,Hooghly,712121,0,4
26-11-2025,West Bengal,Hooghly,712134,0,16
26-11-2025,West Bengal,Hooghly,712136,4,26
26-11-2025,West Bengal,Hooghly,712149,1,33
26-11-2025,West Bengal,Hooghly,712203,0,15
26-11-2025,West Bengal,Hooghly,712204,0,6
26-11-2025,West Bengal,Hooghly,712221,2,8
26-11-2025,West Bengal,Hooghly,712222,2,26
26-11-2025,West Bengal,Hooghly,712250,0,7
